order_id,order_date,customer_id,product_id,store_id,quantity,discount,payment_method,gross_revenue,discount_amount,revenue,cost_amount,profit
O0104952,2025-07-18,C02438,P0178,S001,4,0.2,Cash,1083.52,216.704,866.82,769.56,97.26
O0104953,2025-02-17,C03914,P0076,S004,4,0.05,Cash,1377.12,68.856,1308.26,1040.76,267.5
O0104954,2025-08-03,C01922,P0066,S009,3,0.0,Bank Transfer,165.84,0.0,165.84,143.55,22.29
O0104955,2025-08-30,C02410,P0123,S003,2,0.15,Card,2875.9,431.385,2444.52,2261.12,183.4
O0104956,2025-08-21,C05066,P0110,S011,5,0.05,Card,10243.45,512.1725,9731.28,6403.65,3327.63
O0104957,2026-02-20,C03866,P0098,S004,1,0.05,Online,708.08,35.404,672.68,538.69,133.99
O0104958,2025-07-03,C05238,P0025,S003,2,0.05,Card,3389.12,169.45600000000002,3219.66,2586.46,633.2
O0104959,2025-07-22,C00419,P0112,S001,2,0.0,Bank Transfer,747.3,0.0,747.3,639.8,107.5
O0104960,2025-10-16,C04997,P0098,S001,3,0.05,Online,2124.24,106.21200000000002,2018.03,1616.07,401.96
O0104961,2025-03-18,C02031,P0147,S005,4,0.0,Bank Transfer,4925.52,0.0,4925.52,4325.08,600.44
O0104962,2025-05-14,C04360,P0013,S013,2,0.05,Cash,2437.14,121.857,2315.28,2056.1,259.18
O0104963,2025-12-11,C00719,P0128,S007,4,0.15,Card,6114.8,917.22,5197.58,5357.68,-160.1
O0104964,2026-04-10,C00519,P0135,S009,3,0.15,Bank Transfer,3132.78,469.9169999999999,2662.86,2437.08,225.78
O0104965,2025-12-28,C00211,P0020,S007,2,0.1,Card,494.64,49.464,445.18,342.38,102.8
O0104966,2026-04-02,C02964,P0049,S010,1,0.0,Online,2333.36,0.0,2333.36,1749.57,583.79
O0104967,2025-04-14,C04090,P0062,S004,1,0.0,Card,554.24,0.0,554.24,453.63,100.61
O0104968,2025-02-20,C02572,P0177,S008,3,0.05,Cash,7222.32,361.116,6861.2,4876.71,1984.49
O0104969,2026-03-21,C05538,P0004,S011,5,0.0,Online,5135.299999999999,0.0,5135.3,3223.0,1912.3
O0104970,2025-02-11,C02859,P0027,S009,3,0.0,Online,3765.3,0.0,3765.3,3140.4,624.9
O0104971,2026-04-30,C03256,P0049,S002,3,0.1,Card,7000.08,700.008,6300.07,5248.71,1051.36
O0104972,2025-08-17,C05342,P0008,S001,3,0.2,Card,3148.0199999999995,629.6039999999999,2518.42,2584.53,-66.11
O0104973,2025-01-15,C05843,P0060,S003,4,0.0,Cash,8646.4,0.0,8646.4,6253.0,2393.4
O0104974,2026-01-01,C02572,P0093,S002,4,0.05,Card,4069.28,203.46400000000003,3865.82,3175.4,690.42
O0104975,2026-06-29,C05278,P0120,S007,5,0.15,Online,5014.65,752.1974999999999,4262.45,3794.7,467.75
O0104976,2025-11-25,C04373,P0128,S004,3,0.0,Card,4586.1,0.0,4586.1,4018.26,567.84
O0104977,2026-03-17,C03473,P0147,S006,1,0.2,Bank Transfer,1231.38,246.27600000000004,985.1,1081.27,-96.17
O0104978,2025-04-24,C02430,P0042,S007,2,0.05,Bank Transfer,4026.56,201.328,3825.23,3371.04,454.19
O0104979,2026-05-22,C02736,P0056,S006,3,0.1,Card,709.74,70.974,638.77,598.68,40.09
O0104980,2025-10-28,C00924,P0101,S003,3,0.1,Card,7631.969999999999,763.197,6868.77,5395.2,1473.57
O0104981,2026-02-19,C03754,P0126,S005,3,0.0,Card,757.2,0.0,757.2,652.14,105.06
O0104982,2025-01-12,C00006,P0025,S001,5,0.05,Card,8472.8,423.64,8049.16,6466.15,1583.01
O0104983,2025-07-12,C03634,P0169,S006,4,0.0,Online,1697.68,0.0,1697.68,1486.16,211.52
O0104984,2025-04-01,C05553,P0136,S014,4,0.0,Card,4150.32,0.0,4150.32,3145.84,1004.48
O0104985,2026-05-19,C00893,P0042,S007,5,0.0,Card,10066.4,0.0,10066.4,8427.6,1638.8
O0104986,2025-06-02,C03536,P0105,S008,2,0.2,Online,3532.26,706.4520000000001,2825.81,2889.3,-63.49
O0104987,2025-10-29,C05701,P0032,S011,2,0.15,Card,1737.16,260.574,1476.59,1261.8,214.79
O0104988,2026-02-04,C01648,P0052,S007,3,0.0,Card,6265.38,0.0,6265.38,4348.14,1917.24
O0104989,2025-05-22,C04131,P0099,S014,2,0.2,Online,4887.28,977.456,3909.82,3308.02,601.8
O0104990,2026-02-15,C00371,P0131,S014,3,0.1,Online,2424.18,242.418,2181.76,1699.86,481.9
O0104991,2025-12-25,C02294,P0110,S001,4,0.15,Card,8194.76,1229.214,6965.55,5122.92,1842.63
O0104992,2025-03-09,C04363,P0034,S005,4,0.15,Card,5585.8,837.87,4747.93,3553.48,1194.45
O0104993,2025-05-18,C01519,P0064,S012,5,0.0,Online,9296.4,0.0,9296.4,7430.75,1865.65
O0104994,2025-04-02,C01911,P0016,S013,2,0.0,Card,1921.16,0.0,1921.16,1583.44,337.72
O0104995,2025-04-26,C04304,P0085,S009,1,0.0,Card,2260.54,0.0,2260.54,1433.26,827.28
O0104996,2025-04-18,C05636,P0157,S007,5,0.0,Card,3903.55,0.0,3903.55,3385.7,517.85
O0104997,2025-11-29,C02696,P0007,S011,3,0.0,Card,2664.36,0.0,2664.36,2019.36,645.0
O0104998,2025-11-08,C01913,P0153,S014,5,0.0,Online,3716.8,0.0,3716.8,3151.1,565.7
O0104999,2025-09-25,C03895,P0007,S011,5,0.2,Card,4440.6,888.1200000000001,3552.48,3365.6,186.88
O0105000,2025-02-16,C00747,P0001,S010,4,0.05,Card,4166.4,208.32,3958.08,3264.76,693.32
O0105001,2026-02-02,C03279,P0030,S009,3,0.15,Online,3377.7300000000005,506.6595,2871.07,2682.72,188.35
O0105002,2026-03-07,C03558,P0127,S012,3,0.0,Online,1937.73,0.0,1937.73,1536.87,400.86
O0105003,2026-02-24,C02391,P0121,S005,5,0.05,Card,7331.599999999999,366.58,6965.02,5113.65,1851.37
O0105004,2026-01-05,C05906,P0074,S010,1,0.1,Online,338.7,33.87,304.83,250.85,53.98
O0105005,2025-11-18,C03736,P0056,S011,2,0.1,Card,473.16,47.316,425.84,399.12,26.72
O0105006,2026-01-24,C00932,P0062,S001,2,0.0,Card,1108.48,0.0,1108.48,907.26,201.22
O0105007,2025-07-25,C01647,P0129,S013,3,0.0,Online,2415.36,0.0,2415.36,2029.05,386.31
O0105008,2025-06-10,C00725,P0029,S013,4,0.0,Card,5469.32,0.0,5469.32,4692.92,776.4
O0105009,2025-11-08,C02673,P0153,S013,1,0.0,Card,743.36,0.0,743.36,630.22,113.14
O0105010,2025-10-28,C00350,P0164,S003,4,0.05,Online,7684.76,384.23800000000006,7300.52,6387.76,912.76
O0105011,2025-03-25,C01594,P0089,S007,5,0.0,Card,1320.2,0.0,1320.2,1121.6,198.6
O0105012,2025-06-16,C04807,P0083,S005,3,0.0,Card,4576.86,0.0,4576.86,3927.09,649.77
O0105013,2025-03-31,C04704,P0113,S007,5,0.15,Cash,6143.85,921.5775,5222.27,4154.1,1068.17
O0105014,2025-08-24,C00765,P0135,S012,4,0.05,Card,4177.04,208.852,3968.19,3249.44,718.75
O0105015,2026-02-28,C00277,P0037,S002,5,0.1,Online,5880.2,588.02,5292.18,5008.6,283.58
O0105016,2025-02-18,C02309,P0139,S001,3,0.2,Card,2025.96,405.192,1620.77,1338.48,282.29
O0105017,2025-12-02,C01109,P0032,S005,2,0.2,Online,1737.16,347.432,1389.73,1261.8,127.93
O0105018,2025-04-17,C00068,P0107,S004,4,0.0,Card,6945.96,0.0,6945.96,6039.92,906.04
O0105019,2025-11-07,C03852,P0116,S014,1,0.0,Online,1187.11,0.0,1187.11,919.95,267.16
O0105020,2025-02-14,C02713,P0099,S007,4,0.0,Online,9774.56,0.0,9774.56,6616.04,3158.52
O0105021,2025-04-13,C02111,P0040,S004,4,0.1,Card,4058.4,405.84,3652.56,2695.8,956.76
O0105022,2025-12-05,C05469,P0064,S007,5,0.0,Card,9296.4,0.0,9296.4,7430.75,1865.65
O0105023,2026-06-07,C03248,P0022,S010,4,0.1,Online,3453.2,345.32,3107.88,2768.12,339.76
O0105024,2026-03-16,C01927,P0018,S011,5,0.2,Cash,8126.2,1625.24,6500.96,5974.15,526.81
O0105025,2026-06-27,C00763,P0168,S007,5,0.0,Bank Transfer,5321.950000000001,0.0,5321.95,4497.4,824.55
O0105026,2026-06-19,C00388,P0018,S006,3,0.05,Bank Transfer,4875.72,243.78600000000003,4631.93,3584.49,1047.44
O0105027,2025-11-02,C05582,P0116,S012,4,0.1,Cash,4748.44,474.844,4273.6,3679.8,593.8
O0105028,2026-01-10,C04696,P0176,S005,2,0.05,Online,2776.1,138.805,2637.3,1725.0,912.3
O0105029,2025-08-24,C01768,P0062,S002,3,0.0,Card,1662.72,0.0,1662.72,1360.89,301.83
O0105030,2026-04-14,C02316,P0103,S013,1,0.1,Card,1690.36,169.036,1521.32,1400.41,120.91
O0105031,2025-04-15,C05338,P0004,S003,5,0.05,Card,5135.299999999999,256.765,4878.53,3223.0,1655.53
O0105032,2025-07-08,C04270,P0021,S011,3,0.0,Card,3237.2699999999995,0.0,3237.27,2720.61,516.66
O0105033,2026-05-29,C02628,P0057,S006,5,0.0,Online,8447.55,0.0,8447.55,5384.6,3062.95
O0105034,2026-03-15,C01643,P0096,S014,3,0.0,Card,6435.66,0.0,6435.66,4597.38,1838.28
O0105035,2025-02-13,C04459,P0009,S009,1,0.05,Card,2149.91,107.4955,2042.41,1500.49,541.92
O0105036,2025-05-04,C05024,P0169,S008,5,0.15,Card,2122.1,318.315,1803.78,1857.7,-53.92
O0105037,2026-03-20,C03016,P0112,S009,3,0.15,Card,1120.9499999999998,168.14249999999996,952.81,959.7,-6.89
O0105038,2025-10-30,C05188,P0140,S002,1,0.0,Card,1774.62,0.0,1774.62,1209.66,564.96
O0105039,2026-03-03,C03749,P0165,S013,1,0.2,Cash,1932.0,386.4,1545.6,1294.57,251.03
O0105040,2025-07-26,C02832,P0084,S011,2,0.0,Online,5139.86,0.0,5139.86,3452.8,1687.06
O0105041,2026-03-06,C00990,P0157,S006,1,0.15,Card,780.71,117.1065,663.6,677.14,-13.54
O0105042,2026-01-11,C05280,P0060,S003,1,0.0,Card,2161.6,0.0,2161.6,1563.25,598.35
O0105043,2025-11-01,C00989,P0111,S001,4,0.2,Card,5124.08,1024.816,4099.26,4452.76,-353.5
O0105044,2025-11-17,C01336,P0065,S004,1,0.0,Card,380.04,0.0,380.04,306.3,73.74
O0105045,2025-01-28,C00855,P0020,S002,2,0.1,Online,494.64,49.464,445.18,342.38,102.8
O0105046,2026-03-01,C03103,P0088,S007,5,0.0,Cash,9578.3,0.0,9578.3,7203.25,2375.05
O0105047,2025-11-30,C02486,P0161,S010,3,0.1,Card,243.66,24.366,219.29,189.0,30.29
O0105048,2025-05-07,C04048,P0083,S014,4,0.05,Card,6102.48,305.124,5797.36,5236.12,561.24
O0105049,2025-02-26,C03851,P0091,S002,4,0.0,Card,9493.8,0.0,9493.8,6472.32,3021.48
O0105050,2026-05-03,C02697,P0123,S009,5,0.05,Bank Transfer,7189.75,359.4875,6830.26,5652.8,1177.46
O0105051,2025-08-31,C05103,P0074,S011,4,0.0,Online,1354.8,0.0,1354.8,1003.4,351.4
O0105052,2025-06-21,C04047,P0104,S013,4,0.0,Online,340.24,0.0,340.24,298.92,41.32
O0105053,2026-04-22,C03464,P0013,S002,2,0.15,Card,2437.14,365.571,2071.57,2056.1,15.47
O0105054,2025-02-07,C02422,P0129,S005,3,0.15,Card,2415.36,362.304,2053.06,2029.05,24.01
O0105055,2026-04-24,C01942,P0142,S009,5,0.0,Online,10523.1,0.0,10523.1,6929.2,3593.9
O0105056,2025-08-04,C02203,P0080,S007,3,0.05,Card,5268.450000000001,263.42250000000007,5005.03,3534.39,1470.64
O0105057,2026-03-07,C04853,P0175,S011,5,0.05,Card,7529.2,376.46,7152.74,5075.35,2077.39
O0105058,2025-01-19,C04421,P0131,S008,2,0.15,Online,1616.12,242.418,1373.7,1133.24,240.46
O0105059,2026-02-18,C01130,P0103,S007,4,0.2,Card,6761.44,1352.288,5409.15,5601.64,-192.49
O0105060,2025-12-25,C01180,P0071,S001,4,0.05,Card,1157.8,57.89,1099.91,767.96,331.95
O0105061,2026-04-29,C04460,P0041,S005,2,0.2,Bank Transfer,4265.96,853.192,3412.77,3431.38,-18.61
O0105062,2025-04-13,C04922,P0099,S008,1,0.0,Card,2443.64,0.0,2443.64,1654.01,789.63
O0105063,2025-02-26,C04287,P0066,S004,2,0.0,Online,110.56,0.0,110.56,95.7,14.86
O0105064,2026-02-08,C00754,P0067,S007,4,0.0,Bank Transfer,6077.56,0.0,6077.56,4272.6,1804.96
O0105065,2025-12-31,C04225,P0069,S011,5,0.15,Card,2045.85,306.8775,1738.97,1674.4,64.57
O0105066,2026-05-12,C05384,P0028,S002,2,0.1,Card,3381.3,338.13000000000005,3043.17,2595.68,447.49
O0105067,2026-03-03,C01383,P0110,S010,2,0.0,Card,4097.38,0.0,4097.38,2561.46,1535.92
O0105068,2025-11-18,C00258,P0151,S004,1,0.15,Cash,1083.63,162.5445,921.09,797.76,123.33
O0105069,2026-03-27,C02994,P0147,S009,1,0.0,Card,1231.38,0.0,1231.38,1081.27,150.11
O0105070,2025-12-29,C03867,P0066,S001,1,0.0,Card,55.28,0.0,55.28,47.85,7.43
O0105071,2025-03-24,C00602,P0008,S013,1,0.0,Card,1049.34,0.0,1049.34,861.51,187.83
O0105072,2025-08-22,C04273,P0101,S005,4,0.0,Card,10175.96,0.0,10175.96,7193.6,2982.36
O0105073,2025-05-02,C01599,P0085,S013,4,0.05,Cash,9042.16,452.108,8590.05,5733.04,2857.01
O0105074,2025-02-18,C02091,P0125,S014,3,0.0,Card,5418.54,0.0,5418.54,4325.31,1093.23
O0105075,2025-03-30,C02089,P0151,S010,3,0.1,Online,3250.8900000000003,325.08900000000006,2925.8,2393.28,532.52
O0105076,2025-08-24,C04138,P0180,S014,3,0.0,Card,307.08,0.0,307.08,250.59,56.49
O0105077,2025-11-06,C00719,P0124,S012,4,0.0,Online,9970.96,0.0,9970.96,6386.64,3584.32
O0105078,2025-08-12,C00166,P0111,S008,4,0.15,Cash,5124.08,768.612,4355.47,4452.76,-97.29
O0105079,2026-06-18,C05116,P0127,S010,2,0.1,Online,1291.82,129.182,1162.64,1024.58,138.06
O0105080,2025-07-30,C04877,P0176,S001,4,0.15,Card,5552.2,832.8299999999999,4719.37,3450.0,1269.37
O0105081,2025-09-22,C01340,P0049,S008,2,0.0,Card,4666.72,0.0,4666.72,3499.14,1167.58
O0105082,2025-12-08,C00041,P0053,S010,3,0.0,Online,1087.23,0.0,1087.23,694.56,392.67
O0105083,2025-05-05,C00806,P0070,S009,4,0.05,Online,3483.0,174.15,3308.85,3020.44,288.41
O0105084,2025-10-07,C03976,P0105,S014,2,0.15,Online,3532.26,529.839,3002.42,2889.3,113.12
O0105085,2025-05-03,C00254,P0116,S005,2,0.1,Card,2374.22,237.422,2136.8,1839.9,296.9
O0105086,2026-05-12,C05782,P0064,S009,2,0.05,Card,3718.56,185.928,3532.63,2972.3,560.33
O0105087,2025-09-06,C05220,P0169,S013,2,0.0,Card,848.84,0.0,848.84,743.08,105.76
O0105088,2026-02-18,C02334,P0117,S006,4,0.2,Card,1238.24,247.648,990.59,1000.12,-9.53
O0105089,2025-09-03,C02557,P0169,S008,5,0.2,Card,2122.1,424.42,1697.68,1857.7,-160.02
O0105090,2026-01-25,C03551,P0132,S010,1,0.0,Cash,1319.17,0.0,1319.17,1157.19,161.98
O0105091,2025-03-11,C05908,P0057,S012,4,0.0,Card,6758.04,0.0,6758.04,4307.68,2450.36
O0105092,2026-05-10,C02316,P0063,S010,5,0.0,Online,1150.2,0.0,1150.2,992.25,157.95
O0105093,2025-06-17,C05413,P0001,S006,5,0.0,Card,5208.0,0.0,5208.0,4080.95,1127.05
O0105094,2025-09-19,C04629,P0121,S006,5,0.1,Card,7331.599999999999,733.16,6598.44,5113.65,1484.79
O0105095,2026-02-19,C04322,P0050,S005,1,0.1,Card,497.89,49.789,448.1,421.08,27.02
O0105096,2026-05-17,C00358,P0154,S013,2,0.0,Card,2842.64,0.0,2842.64,1773.12,1069.52
O0105097,2025-10-18,C00662,P0072,S011,4,0.1,Card,1134.68,113.46800000000002,1021.21,749.64,271.57
O0105098,2025-08-15,C02369,P0024,S012,2,0.0,Card,3113.88,0.0,3113.88,2524.96,588.92
O0105099,2025-09-16,C03419,P0047,S007,2,0.0,Cash,3565.3,0.0,3565.3,2995.38,569.92
O0105100,2025-06-07,C04718,P0048,S006,4,0.1,Card,7602.44,760.244,6842.2,6301.88,540.32
O0105101,2025-08-01,C03014,P0165,S009,4,0.05,Card,7728.0,386.4,7341.6,5178.28,2163.32
O0105102,2026-03-08,C03994,P0172,S006,4,0.1,Online,3681.28,368.128,3313.15,2369.44,943.71
O0105103,2026-01-17,C05559,P0005,S012,5,0.0,Card,2362.1,0.0,2362.1,1792.0,570.1
O0105104,2026-03-14,C02027,P0139,S006,1,0.05,Card,675.32,33.766000000000005,641.55,446.16,195.39
O0105105,2025-06-18,C01261,P0107,S012,4,0.1,Online,6945.96,694.596,6251.36,6039.92,211.44
O0105106,2025-08-13,C05289,P0075,S012,1,0.15,Online,1075.05,161.2575,913.79,838.41,75.38
O0105107,2025-02-20,C02474,P0159,S006,3,0.15,Card,4993.47,749.0205,4244.45,4330.68,-86.23
O0105108,2025-12-13,C00235,P0175,S008,3,0.1,Cash,4517.52,451.752,4065.77,3045.21,1020.56
O0105109,2026-01-20,C05282,P0089,S007,2,0.0,Card,528.08,0.0,528.08,448.64,79.44
O0105110,2026-04-19,C01612,P0034,S014,2,0.0,Bank Transfer,2792.9,0.0,2792.9,1776.74,1016.16
O0105111,2026-04-27,C01019,P0098,S009,3,0.05,Card,2124.24,106.21200000000002,2018.03,1616.07,401.96
O0105112,2025-01-16,C03936,P0125,S001,5,0.15,Bank Transfer,9030.9,1354.635,7676.26,7208.85,467.41
O0105113,2025-04-05,C04616,P0125,S002,3,0.1,Card,5418.54,541.854,4876.69,4325.31,551.38
O0105114,2026-02-22,C01336,P0139,S013,4,0.2,Cash,2701.28,540.2560000000001,2161.02,1784.64,376.38
O0105115,2025-09-11,C01286,P0115,S002,1,0.0,Card,1775.31,0.0,1775.31,1262.6,512.71
O0105116,2025-07-10,C00832,P0141,S002,3,0.05,Card,3696.03,184.8015,3511.23,2927.25,583.98
O0105117,2025-09-07,C03982,P0179,S002,1,0.0,Online,901.62,0.0,901.62,785.02,116.6
O0105118,2026-05-24,C03652,P0010,S013,4,0.0,Card,7445.72,0.0,7445.72,5802.12,1643.6
O0105119,2026-06-08,C05487,P0009,S010,5,0.05,Cash,10749.55,537.4775,10212.07,7502.45,2709.62
O0105120,2025-03-17,C02310,P0118,S002,5,0.05,Online,7718.0,385.9,7332.1,5518.35,1813.75
O0105121,2025-12-20,C02324,P0089,S007,5,0.0,Card,1320.2,0.0,1320.2,1121.6,198.6
O0105122,2025-12-18,C03040,P0031,S003,5,0.0,Bank Transfer,6353.65,0.0,6353.65,5309.4,1044.25
O0105123,2025-08-24,C04725,P0057,S010,3,0.1,Card,5068.53,506.853,4561.68,3230.76,1330.92
O0105124,2026-02-19,C03391,P0138,S011,4,0.05,Online,4879.28,243.964,4635.32,3549.8,1085.52
O0105125,2025-04-14,C00797,P0060,S012,2,0.05,Cash,4323.2,216.16,4107.04,3126.5,980.54
O0105126,2025-03-21,C01564,P0031,S013,4,0.0,Card,5082.92,0.0,5082.92,4247.52,835.4
O0105127,2025-07-11,C00782,P0137,S006,2,0.1,Card,3762.64,376.264,3386.38,3267.44,118.94
O0105128,2026-04-23,C04387,P0178,S006,1,0.0,Card,270.88,0.0,270.88,192.39,78.49
O0105129,2025-01-21,C01832,P0115,S008,2,0.05,Card,3550.62,177.531,3373.09,2525.2,847.89
O0105130,2025-08-10,C04859,P0178,S010,1,0.0,Online,270.88,0.0,270.88,192.39,78.49
O0105131,2025-12-04,C04663,P0123,S006,2,0.0,Card,2875.9,0.0,2875.9,2261.12,614.78
O0105132,2025-01-17,C03987,P0127,S004,5,0.0,Card,3229.55,0.0,3229.55,2561.45,668.1
O0105133,2025-05-29,C02515,P0031,S002,2,0.1,Card,2541.46,254.146,2287.31,2123.76,163.55
O0105134,2025-12-25,C05919,P0149,S004,1,0.0,Card,2128.18,0.0,2128.18,1372.96,755.22
O0105135,2026-02-26,C01376,P0113,S012,2,0.05,Card,2457.54,122.877,2334.66,1661.64,673.02
O0105136,2025-01-03,C02354,P0109,S011,3,0.1,Bank Transfer,1253.25,125.325,1127.92,863.49,264.43
O0105137,2026-01-06,C04732,P0011,S005,5,0.1,Card,1570.95,157.09500000000003,1413.86,1300.8,113.06
O0105138,2026-05-27,C00917,P0026,S008,1,0.0,Card,2134.82,0.0,2134.82,1625.66,509.16
O0105139,2025-09-29,C04703,P0059,S007,2,0.2,Card,3505.26,701.0520000000001,2804.21,2872.6,-68.39
O0105140,2025-10-07,C00538,P0179,S004,1,0.0,Online,901.62,0.0,901.62,785.02,116.6
O0105141,2026-03-09,C04427,P0049,S012,1,0.0,Card,2333.36,0.0,2333.36,1749.57,583.79
O0105142,2026-04-25,C05640,P0041,S008,1,0.05,Card,2132.98,106.649,2026.33,1715.69,310.64
O0105143,2025-06-11,C05757,P0110,S005,1,0.1,Cash,2048.69,204.86900000000003,1843.82,1280.73,563.09
O0105144,2025-12-31,C04653,P0104,S010,5,0.0,Card,425.3,0.0,425.3,373.65,51.65
O0105145,2026-02-01,C05094,P0157,S011,5,0.0,Card,3903.55,0.0,3903.55,3385.7,517.85
O0105146,2026-05-28,C05733,P0056,S005,5,0.05,Card,1182.9,59.14500000000001,1123.76,997.8,125.96
O0105147,2025-08-18,C01572,P0016,S014,4,0.0,Card,3842.32,0.0,3842.32,3166.88,675.44
O0105148,2025-10-23,C02348,P0128,S005,1,0.0,Card,1528.7,0.0,1528.7,1339.42,189.28
O0105149,2025-07-27,C02652,P0099,S003,5,0.05,Card,12218.2,610.91,11607.29,8270.05,3337.24
O0105150,2025-06-27,C04457,P0119,S012,2,0.0,Card,1099.14,0.0,1099.14,799.12,300.02
O0105151,2025-07-03,C01855,P0156,S007,4,0.0,Card,9041.52,0.0,9041.52,5782.76,3258.76
O0105152,2025-02-13,C04154,P0178,S014,5,0.05,Card,1354.4,67.72000000000001,1286.68,961.95,324.73
O0105153,2026-02-10,C05152,P0126,S010,2,0.0,Card,504.8,0.0,504.8,434.76,70.04
O0105154,2025-05-19,C00917,P0052,S012,1,0.0,Card,2088.46,0.0,2088.46,1449.38,639.08
O0105155,2025-11-16,C05862,P0148,S006,5,0.1,Bank Transfer,9159.55,915.9550000000002,8243.6,5722.25,2521.35
O0105156,2026-05-10,C04799,P0086,S006,5,0.05,Cash,1251.35,62.56750000000001,1188.78,900.7,288.08
O0105157,2025-08-20,C05291,P0116,S011,2,0.05,Card,2374.22,118.711,2255.51,1839.9,415.61
O0105158,2026-06-21,C02209,P0055,S012,2,0.1,Online,3813.02,381.302,3431.72,3330.82,100.9
O0105159,2025-02-03,C02907,P0102,S005,4,0.0,Card,7407.52,0.0,7407.52,6462.76,944.76
O0105160,2025-01-21,C04948,P0112,S006,3,0.1,Card,1120.9499999999998,112.09499999999998,1008.85,959.7,49.15
O0105161,2025-07-04,C02474,P0009,S013,2,0.0,Online,4299.82,0.0,4299.82,3000.98,1298.84
O0105162,2025-05-21,C04743,P0026,S010,2,0.15,Bank Transfer,4269.64,640.446,3629.19,3251.32,377.87
O0105163,2026-02-26,C05449,P0030,S003,1,0.0,Card,1125.91,0.0,1125.91,894.24,231.67
O0105164,2025-04-21,C00151,P0061,S011,3,0.05,Card,3261.09,163.05450000000002,3098.04,2316.99,781.05
O0105165,2026-03-28,C01058,P0087,S010,4,0.15,Card,5453.84,818.076,4635.76,4138.6,497.16
O0105166,2025-10-09,C05005,P0007,S003,2,0.0,Cash,1776.24,0.0,1776.24,1346.24,430.0
O0105167,2025-05-10,C03622,P0071,S014,3,0.0,Card,868.3499999999999,0.0,868.35,575.97,292.38
O0105168,2025-09-08,C05805,P0153,S010,2,0.15,Bank Transfer,1486.72,223.008,1263.71,1260.44,3.27
O0105169,2025-12-17,C05033,P0128,S008,4,0.1,Online,6114.8,611.48,5503.32,5357.68,145.64
O0105170,2026-06-20,C04256,P0089,S008,1,0.0,Online,264.04,0.0,264.04,224.32,39.72
O0105171,2025-02-04,C02938,P0009,S013,4,0.0,Online,8599.64,0.0,8599.64,6001.96,2597.68
O0105172,2025-07-13,C04906,P0134,S003,1,0.0,Card,1518.78,0.0,1518.78,1005.19,513.59
O0105173,2025-09-05,C05178,P0008,S004,5,0.15,Online,5246.7,787.005,4459.7,4307.55,152.15
O0105174,2025-11-20,C02652,P0162,S008,5,0.1,Card,3307.2000000000003,330.72,2976.48,2177.05,799.43
O0105175,2026-04-26,C00996,P0006,S004,4,0.05,Online,7183.72,359.18600000000004,6824.53,4930.64,1893.89
O0105176,2026-03-11,C02100,P0074,S013,2,0.1,Card,677.4,67.74,609.66,501.7,107.96
O0105177,2025-10-06,C00017,P0043,S006,5,0.1,Card,13780.1,1378.0100000000002,12402.09,8931.75,3470.34
O0105178,2025-01-09,C02404,P0113,S008,4,0.15,Card,4915.08,737.262,4177.82,3323.28,854.54
O0105179,2025-05-13,C05472,P0010,S005,2,0.0,Cash,3722.86,0.0,3722.86,2901.06,821.8
O0105180,2026-03-08,C04070,P0045,S003,3,0.0,Card,4577.01,0.0,4577.01,3583.11,993.9
O0105181,2025-09-20,C04864,P0066,S001,1,0.2,Online,55.28,11.056,44.22,47.85,-3.63
O0105182,2026-01-14,C05976,P0176,S005,4,0.0,Online,5552.2,0.0,5552.2,3450.0,2102.2
O0105183,2026-01-15,C05112,P0040,S002,3,0.0,Card,3043.8,0.0,3043.8,2021.85,1021.95
O0105184,2026-05-12,C00953,P0139,S003,4,0.0,Cash,2701.28,0.0,2701.28,1784.64,916.64
O0105185,2025-06-01,C00165,P0048,S011,5,0.1,Card,9503.05,950.305,8552.74,7877.35,675.39
O0105186,2026-06-11,C04662,P0146,S006,2,0.05,Card,170.4,8.520000000000001,161.88,108.86,53.02
O0105187,2026-01-29,C04787,P0005,S001,1,0.15,Cash,472.42,70.863,401.56,358.4,43.16
O0105188,2025-11-06,C05716,P0095,S012,2,0.0,Card,5122.92,0.0,5122.92,3552.14,1570.78
O0105189,2025-03-16,C04902,P0110,S010,5,0.1,Online,10243.45,1024.345,9219.11,6403.65,2815.46
O0105190,2026-02-05,C03066,P0146,S010,4,0.0,Card,340.8,0.0,340.8,217.72,123.08
O0105191,2026-06-04,C01665,P0054,S008,5,0.0,Online,6250.0,0.0,6250.0,4422.85,1827.15
O0105192,2026-06-23,C05947,P0156,S007,4,0.0,Card,9041.52,0.0,9041.52,5782.76,3258.76
O0105193,2025-05-20,C05149,P0055,S010,5,0.05,Card,9532.55,476.6275,9055.92,8327.05,728.87
O0105194,2026-04-06,C05816,P0088,S006,4,0.0,Online,7662.64,0.0,7662.64,5762.6,1900.04
O0105195,2026-06-01,C04330,P0044,S010,4,0.0,Cash,8639.24,0.0,8639.24,6437.08,2202.16
O0105196,2025-11-14,C04625,P0117,S007,4,0.05,Cash,1238.24,61.912000000000006,1176.33,1000.12,176.21
O0105197,2025-02-08,C00066,P0005,S009,3,0.0,Bank Transfer,1417.26,0.0,1417.26,1075.2,342.06
O0105198,2025-03-22,C05067,P0044,S013,2,0.15,Online,4319.62,647.943,3671.68,3218.54,453.14
O0105199,2026-01-15,C05867,P0164,S005,1,0.0,Bank Transfer,1921.19,0.0,1921.19,1596.94,324.25
